emp_dept_pos_id,emp_id,dept_pos_id
3741,3741,103
3742,3742,120
3743,3743,194
3744,3744,208
3745,3745,107
3746,3746,105
3747,3747,283
3748,3748,286
3749,3749,93
3750,3750,160
3751,3751,286
3752,3752,166
3753,3753,143
3754,3754,62
3755,3755,277
3756,3756,104
3757,3757,199
3758,3758,248
3759,3759,249
3760,3760,88
3761,3761,180
3762,3762,220
3763,3763,270
3764,3764,287
3765,3765,203
3766,3766,299
3767,3767,101
3768,3768,249
3769,3769,270
3770,3770,14
3771,3771,259
3772,3772,193
3773,3773,140
3774,3774,97
3775,3775,259
3776,3776,129
3777,3777,3
3778,3778,290
3779,3779,69
3780,3780,179
3781,3781,240
3782,3782,151
3783,3783,120
3784,3784,91
3785,3785,149
3786,3786,224
3787,3787,153
3788,3788,151
3789,3789,137
3790,3790,194
3791,3791,54
3792,3792,296
3793,3793,79
3794,3794,197
3795,3795,79
3796,3796,257
3797,3797,19
3798,3798,110
3799,3799,72
3800,3800,26
3801,3801,179
3802,3802,36
3803,3803,19
3804,3804,120
3805,3805,171
3806,3806,54
3807,3807,80
3808,3808,182
3809,3809,279
3810,3810,116
3811,3811,93
3812,3812,73
3813,3813,165
3814,3814,273
3815,3815,163
3816,3816,127
3817,3817,218
3818,3818,144
3819,3819,251
3820,3820,153
3821,3821,180
3822,3822,296
3823,3823,85
3824,3824,244
3825,3825,281
3826,3826,15
3827,3827,288
3828,3828,148
3829,3829,206
3830,3830,191
3831,3831,242
3832,3832,106
3833,3833,226
3834,3834,161
3835,3835,88
3836,3836,290
3837,3837,104
3838,3838,229
3839,3839,111
3840,3840,72
3841,3841,72
3842,3842,20
3843,3843,219
3844,3844,245
3845,3845,141
3846,3846,109
3847,3847,187
3848,3848,216
3849,3849,45
3850,3850,200
3851,3851,176
3852,3852,294
3853,3853,12
3854,3854,283
3855,3855,138
3856,3856,5
3857,3857,275
3858,3858,270
3859,3859,12
3860,3860,203
3861,3861,109
3862,3862,153
3863,3863,233
3864,3864,219
3865,3865,283
3866,3866,108
3867,3867,33
3868,3868,253
3869,3869,207
3870,3870,20
3871,3871,219
3872,3872,290
3873,3873,178
3874,3874,246
3875,3875,271
3876,3876,208
3877,3877,108
3878,3878,23
3879,3879,102
3880,3880,121
3881,3881,117
3882,3882,283
3883,3883,77
3884,3884,71
3885,3885,123
3886,3886,236
3887,3887,83
3888,3888,54
3889,3889,22
3890,3890,97
3891,3891,23
3892,3892,74
3893,3893,243
3894,3894,297
3895,3895,160
3896,3896,72
3897,3897,195
3898,3898,200
3899,3899,206
3900,3900,139
3901,3901,121
3902,3902,90
3903,3903,274
3904,3904,56
3905,3905,212
3906,3906,283
3907,3907,107
3908,3908,275
3909,3909,121
3910,3910,164
3911,3911,118
3912,3912,150
3913,3913,111
3914,3914,12
3915,3915,155
3916,3916,207
3917,3917,13
3918,3918,62
3919,3919,48
3920,3920,47
3921,3921,79
3922,3922,276
3923,3923,236
3924,3924,49
3925,3925,24
3926,3926,45
3927,3927,231
3928,3928,205
3929,3929,207
3930,3930,194
3931,3931,180
3932,3932,44
3933,3933,111
3934,3934,190
3935,3935,44
3936,3936,127
3937,3937,298
3938,3938,69
3939,3939,176
3940,3940,110
3941,3941,23
3942,3942,259
3943,3943,152
3944,3944,286
3945,3945,187
3946,3946,292
3947,3947,20
3948,3948,89
3949,3949,173
3950,3950,215
3951,3951,256
3952,3952,288
3953,3953,104
3954,3954,59
3955,3955,234
3956,3956,169
3957,3957,93
3958,3958,77
3959,3959,285
3960,3960,101
3961,3961,145
3962,3962,220
3963,3963,89
3964,3964,144
3965,3965,18
3966,3966,220
3967,3967,188
3968,3968,32
3969,3969,120
3970,3970,216
3971,3971,142
3972,3972,162
3973,3973,185
3974,3974,274
3975,3975,23
3976,3976,34
3977,3977,176
3978,3978,101
3979,3979,5
3980,3980,122
3981,3981,271
3982,3982,259
3983,3983,99
3984,3984,68
3985,3985,289
3986,3986,74
3987,3987,87
3988,3988,146
3989,3989,160
3990,3990,95
3991,3991,83
3992,3992,60
3993,3993,152
3994,3994,196
3995,3995,71
3996,3996,165
3997,3997,154
3998,3998,206
3999,3999,267
4000,4000,250
4001,4001,53
4002,4002,256
4003,4003,249
4004,4004,211
4005,4005,133
4006,4006,31
4007,4007,43
4008,4008,256
4009,4009,243
4010,4010,269
4011,4011,166
4012,4012,238
4013,4013,37
4014,4014,222
4015,4015,139
4016,4016,176
4017,4017,216
4018,4018,206
4019,4019,252
4020,4020,250
4021,4021,17
4022,4022,272
4023,4023,175
4024,4024,235
4025,4025,228
4026,4026,216
4027,4027,236
4028,4028,236
4029,4029,102
4030,4030,142
4031,4031,226
4032,4032,16
4033,4033,177
4034,4034,74
4035,4035,36
4036,4036,45
4037,4037,15
4038,4038,119
4039,4039,296
4040,4040,22
4041,4041,3
4042,4042,93
4043,4043,243
4044,4044,113
4045,4045,62
4046,4046,153
4047,4047,113
4048,4048,270
4049,4049,126
4050,4050,286
4051,4051,26
4052,4052,241
4053,4053,271
4054,4054,44
4055,4055,232
4056,4056,33
4057,4057,288
4058,4058,296
4059,4059,187
4060,4060,241
4061,4061,225
4062,4062,166
4063,4063,191
4064,4064,240
4065,4065,220
4066,4066,1
4067,4067,78
4068,4068,102
4069,4069,9
4070,4070,179
4071,4071,62
4072,4072,228
4073,4073,73
4074,4074,251
4075,4075,245
4076,4076,139
4077,4077,272
4078,4078,211
4079,4079,148
4080,4080,292
4081,4081,169
4082,4082,151
4083,4083,156
4084,4084,254
4085,4085,15
4086,4086,266
4087,4087,272
4088,4088,47
4089,4089,149
4090,4090,188
4091,4091,290
4092,4092,207
4093,4093,203
4094,4094,59
4095,4095,22
4096,4096,108
4097,4097,219
4098,4098,81
4099,4099,190
4100,4100,102
4101,4101,191
4102,4102,124
4103,4103,231
4104,4104,68
4105,4105,158
4106,4106,64
4107,4107,36
4108,4108,11
4109,4109,54
4110,4110,1
4111,4111,263
4112,4112,26
4113,4113,104
4114,4114,214
4115,4115,69
4116,4116,151
4117,4117,230
4118,4118,102
4119,4119,118
4120,4120,225
4121,4121,63
4122,4122,53
4123,4123,289
4124,4124,56
4125,4125,170
4126,4126,267
4127,4127,62
4128,4128,4
4129,4129,97
4130,4130,187
4131,4131,35
4132,4132,265
4133,4133,299
4134,4134,24
4135,4135,79
4136,4136,239
4137,4137,70
4138,4138,178
4139,4139,198
4140,4140,193
4141,4141,152
4142,4142,54
4143,4143,2
4144,4144,204
4145,4145,140
4146,4146,251
4147,4147,272
4148,4148,11
4149,4149,255
4150,4150,298
4151,4151,246
4152,4152,205
4153,4153,123
4154,4154,214
4155,4155,118
4156,4156,58
4157,4157,107
4158,4158,261
4159,4159,134
4160,4160,269
4161,4161,138
4162,4162,276
4163,4163,70
4164,4164,25
4165,4165,191
4166,4166,222
4167,4167,141
4168,4168,41
4169,4169,67
4170,4170,105
4171,4171,204
4172,4172,21
4173,4173,115
4174,4174,132
4175,4175,69
4176,4176,269
4177,4177,221
4178,4178,167
4179,4179,178
4180,4180,22
4181,4181,15
4182,4182,261
4183,4183,115
4184,4184,195
4185,4185,160
4186,4186,273
4187,4187,129
4188,4188,145
4189,4189,114
4190,4190,135
4191,4191,288
4192,4192,63
4193,4193,18
4194,4194,164
4195,4195,99
4196,4196,54
4197,4197,58
4198,4198,267
4199,4199,3
4200,4200,56
4201,4201,35
4202,4202,219
4203,4203,67
4204,4204,46
4205,4205,177
4206,4206,280
4207,4207,12
4208,4208,291
4209,4209,177
4210,4210,220
4211,4211,244
4212,4212,172
4213,4213,57
4214,4214,167
4215,4215,260
4216,4216,44
4217,4217,113
4218,4218,217
4219,4219,5
4220,4220,4
4221,4221,64
4222,4222,166
4223,4223,18
4224,4224,293
4225,4225,155
4226,4226,231
4227,4227,82
4228,4228,237
4229,4229,7
4230,4230,112
4231,4231,33
4232,4232,257
4233,4233,188
4234,4234,118
4235,4235,215
4236,4236,182
4237,4237,167
4238,4238,287
4239,4239,175
4240,4240,281
4241,4241,67
4242,4242,137
4243,4243,187
4244,4244,164
4245,4245,60
4246,4246,186
4247,4247,1
4248,4248,113
4249,4249,209
4250,4250,270
4251,4251,252
4252,4252,38
4253,4253,70
4254,4254,149
4255,4255,206
4256,4256,262
4257,4257,74
4258,4258,243
4259,4259,29
4260,4260,111
4261,4261,43
4262,4262,297
4263,4263,189
4264,4264,200
4265,4265,73
4266,4266,28
4267,4267,211
4268,4268,170
4269,4269,128
4270,4270,171
4271,4271,8
4272,4272,190
4273,4273,77
4274,4274,240
4275,4275,104
4276,4276,18
4277,4277,85
4278,4278,116
4279,4279,238
4280,4280,144
4281,4281,151
4282,4282,214
4283,4283,283
4284,4284,128
4285,4285,161
4286,4286,61
4287,4287,168
4288,4288,280
4289,4289,246
4290,4290,219
4291,4291,10
4292,4292,226
4293,4293,260
4294,4294,141
4295,4295,169
4296,4296,179
4297,4297,288
4298,4298,47
4299,4299,80
4300,4300,221
4301,4301,114
4302,4302,10
4303,4303,269
4304,4304,218
4305,4305,181
4306,4306,211
4307,4307,169
4308,4308,269
4309,4309,193
4310,4310,61
4311,4311,174
4312,4312,251
4313,4313,222
4314,4314,134
4315,4315,292
4316,4316,163
4317,4317,146
4318,4318,198
4319,4319,83
4320,4320,298
4321,4321,244
4322,4322,116
4323,4323,14
4324,4324,126
4325,4325,204
4326,4326,32
4327,4327,151
4328,4328,289
4329,4329,88
4330,4330,133
4331,4331,157
4332,4332,288
4333,4333,125
4334,4334,99
4335,4335,298
4336,4336,228
4337,4337,126
4338,4338,24
4339,4339,114
4340,4340,142
4341,4341,121
4342,4342,23
4343,4343,33
4344,4344,265
4345,4345,204
4346,4346,261
4347,4347,148
4348,4348,99
4349,4349,238
4350,4350,163
4351,4351,56
4352,4352,193
4353,4353,284
4354,4354,58
4355,4355,70
4356,4356,228
4357,4357,279
4358,4358,76
4359,4359,32
4360,4360,45
4361,4361,46
4362,4362,251
4363,4363,239
4364,4364,166
4365,4365,83
4366,4366,278
4367,4367,8
4368,4368,179
4369,4369,105
4370,4370,138
4371,4371,215
4372,4372,15
4373,4373,236
4374,4374,261
4375,4375,23
4376,4376,96
4377,4377,165
4378,4378,204
4379,4379,254
4380,4380,113
4381,4381,104
4382,4382,232
4383,4383,25
4384,4384,43
4385,4385,17
4386,4386,42
4387,4387,147
4388,4388,175
4389,4389,171
4390,4390,101
4391,4391,232
4392,4392,227
4393,4393,75
4394,4394,13
4395,4395,228
4396,4396,8
4397,4397,255
4398,4398,200
4399,4399,40
4400,4400,147
4401,4401,285
4402,4402,59
4403,4403,90
4404,4404,258
4405,4405,222
4406,4406,54
4407,4407,261
4408,4408,174
4409,4409,2
4410,4410,163
4411,4411,112
4412,4412,160
4413,4413,280
4414,4414,188
4415,4415,105
4416,4416,26
4417,4417,172
4418,4418,59
4419,4419,211
4420,4420,280
4421,4421,171
4422,4422,133
4423,4423,179
4424,4424,101
4425,4425,140
4426,4426,107
4427,4427,295
4428,4428,164
4429,4429,294
4430,4430,271
4431,4431,35
4432,4432,257
4433,4433,128
4434,4434,262
4435,4435,176
4436,4436,113
4437,4437,43
4438,4438,129
4439,4439,243
4440,4440,13
4441,4441,176
4442,4442,66
4443,4443,194
4444,4444,220
4445,4445,110
4446,4446,48
4447,4447,112
4448,4448,237
4449,4449,187
4450,4450,113
4451,4451,47
4452,4452,293
4453,4453,204
4454,4454,88
4455,4455,5
4456,4456,96
4457,4457,184
4458,4458,39
4459,4459,278
4460,4460,11
4461,4461,268
4462,4462,24
4463,4463,34
4464,4464,22
4465,4465,278
4466,4466,127
4467,4467,96
4468,4468,251
4469,4469,219
4470,4470,299
4471,4471,272
4472,4472,225
4473,4473,100
4474,4474,225
4475,4475,103
4476,4476,70
4477,4477,180
4478,4478,202
4479,4479,158
4480,4480,42
4481,4481,267
4482,4482,136
4483,4483,200
4484,4484,231
4485,4485,175
4486,4486,144
4487,4487,35
4488,4488,46
4489,4489,67
4490,4490,83
4491,4491,222
4492,4492,163
4493,4493,299
4494,4494,24
4495,4495,224
4496,4496,255
4497,4497,114
4498,4498,121
4499,4499,89
4500,4500,57
4501,4501,27
4502,4502,201
4503,4503,237
4504,4504,41
4505,4505,2
4506,4506,69
4507,4507,133
4508,4508,31
4509,4509,142
4510,4510,22
4511,4511,122
4512,4512,15
4513,4513,82
4514,4514,45
4515,4515,218
4516,4516,87
4517,4517,287
4518,4518,34
4519,4519,75
4520,4520,276
4521,4521,15
4522,4522,38
4523,4523,157
4524,4524,238
4525,4525,156
4526,4526,12
4527,4527,38
4528,4528,140
4529,4529,275
4530,4530,190
4531,4531,147
4532,4532,70
4533,4533,135
4534,4534,285
4535,4535,73
4536,4536,211
4537,4537,80
4538,4538,5
4539,4539,275
4540,4540,214
4541,4541,186
4542,4542,140
4543,4543,76
4544,4544,288
4545,4545,169
4546,4546,65
4547,4547,30
4548,4548,176
4549,4549,165
4550,4550,234
4551,4551,161
4552,4552,83
4553,4553,284
4554,4554,3
4555,4555,113
4556,4556,120
4557,4557,154
4558,4558,221
4559,4559,2
4560,4560,22
4561,4561,69
4562,4562,52
4563,4563,269
4564,4564,79
4565,4565,124
4566,4566,210
4567,4567,149
4568,4568,195
4569,4569,56
4570,4570,205
4571,4571,240
4572,4572,224
4573,4573,176
4574,4574,276
4575,4575,35
4576,4576,21
4577,4577,35
4578,4578,88
4579,4579,178
4580,4580,130
4581,4581,45
4582,4582,29
4583,4583,51
4584,4584,119
4585,4585,25
4586,4586,129
4587,4587,20
4588,4588,35
4589,4589,278
4590,4590,95
4591,4591,273
4592,4592,97
4593,4593,164
4594,4594,209
4595,4595,31
4596,4596,56
4597,4597,268
4598,4598,229
4599,4599,212
4600,4600,36
4601,4601,187
4602,4602,56
4603,4603,97
4604,4604,90
4605,4605,300
4606,4606,55
4607,4607,249
4608,4608,22
4609,4609,126
4610,4610,53
4611,4611,60
4612,4612,108
4613,4613,13
4614,4614,3
4615,4615,13
4616,4616,279
4617,4617,200
4618,4618,225
4619,4619,281
4620,4620,19
4621,4621,118
4622,4622,51
4623,4623,43
4624,4624,277
4625,4625,293
4626,4626,27
4627,4627,1
4628,4628,35
4629,4629,28
4630,4630,274
4631,4631,258
4632,4632,126
4633,4633,235
4634,4634,193
4635,4635,139
4636,4636,125
4637,4637,91
4638,4638,139
4639,4639,135
4640,4640,281
4641,4641,261
4642,4642,21
4643,4643,92
4644,4644,294
4645,4645,77
4646,4646,221
4647,4647,280
4648,4648,205
4649,4649,259
4650,4650,85
4651,4651,16
4652,4652,18
4653,4653,156
4654,4654,193
4655,4655,202
4656,4656,247
4657,4657,271
4658,4658,168
4659,4659,179
4660,4660,38
4661,4661,243
4662,4662,31
4663,4663,119
4664,4664,174
4665,4665,273
4666,4666,89
4667,4667,201
4668,4668,187
4669,4669,110
4670,4670,35
4671,4671,90
4672,4672,275
4673,4673,176
4674,4674,114
4675,4675,22
4676,4676,23
4677,4677,191
4678,4678,273
4679,4679,288
4680,4680,146
4681,4681,250
4682,4682,191
4683,4683,39
4684,4684,7
4685,4685,29
4686,4686,185
4687,4687,214
4688,4688,2
4689,4689,76
4690,4690,257
4691,4691,189
4692,4692,279
4693,4693,1
4694,4694,46
4695,4695,76
4696,4696,147
4697,4697,56
4698,4698,116
4699,4699,98
4700,4700,25
4701,4701,142
4702,4702,268
4703,4703,257
4704,4704,89
4705,4705,65
4706,4706,104
4707,4707,66
4708,4708,66
4709,4709,168
4710,4710,173
4711,4711,226
4712,4712,275
4713,4713,131
4714,4714,76
4715,4715,109
4716,4716,188
4717,4717,10
4718,4718,125
4719,4719,21
4720,4720,61
4721,4721,89
4722,4722,300
4723,4723,72
4724,4724,162
4725,4725,256
4726,4726,229
4727,4727,75
4728,4728,7
4729,4729,183
4730,4730,68
4731,4731,148
4732,4732,294
4733,4733,31
4734,4734,229
4735,4735,164
4736,4736,239
4737,4737,161
4738,4738,277
4739,4739,239
4740,4740,24
4741,4741,224
4742,4742,167
4743,4743,212
4744,4744,295
4745,4745,173
4746,4746,41
4747,4747,203
4748,4748,62
4749,4749,127
4750,4750,218
4751,4751,168
4752,4752,133
4753,4753,84
4754,4754,74
4755,4755,128
4756,4756,91
4757,4757,79
4758,4758,188
4759,4759,97
4760,4760,40
4761,4761,139
4762,4762,238
4763,4763,45
4764,4764,14
4765,4765,132
4766,4766,4
4767,4767,62
4768,4768,161
4769,4769,41
4770,4770,126
4771,4771,213
4772,4772,138
4773,4773,294
4774,4774,61
4775,4775,44
4776,4776,108
4777,4777,189
4778,4778,155
4779,4779,195
4780,4780,15
4781,4781,27
4782,4782,32
4783,4783,53
4784,4784,291
4785,4785,70
4786,4786,89
4787,4787,66
4788,4788,256
4789,4789,138
4790,4790,37
4791,4791,73
4792,4792,299
4793,4793,119
4794,4794,36
4795,4795,275
4796,4796,92
4797,4797,192
4798,4798,285
4799,4799,199
4800,4800,12
4801,4801,73
4802,4802,111
4803,4803,138
4804,4804,147
4805,4805,215
4806,4806,259
4807,4807,275
4808,4808,275
4809,4809,216
4810,4810,201
4811,4811,59
4812,4812,111
4813,4813,50
4814,4814,175
4815,4815,227
4816,4816,95
4817,4817,241
4818,4818,165
4819,4819,39
4820,4820,204
4821,4821,108
4822,4822,118
4823,4823,282
4824,4824,240
4825,4825,186
4826,4826,26
4827,4827,264
4828,4828,240
4829,4829,179
4830,4830,104
4831,4831,288
4832,4832,181
4833,4833,152
4834,4834,210
4835,4835,233
4836,4836,148
4837,4837,276
4838,4838,177
4839,4839,1
4840,4840,37
4841,4841,280
4842,4842,246
4843,4843,92
4844,4844,143
4845,4845,270
4846,4846,103
4847,4847,200
4848,4848,217
4849,4849,201
4850,4850,121
4851,4851,256
4852,4852,132
4853,4853,244
4854,4854,163
4855,4855,165
4856,4856,2
4857,4857,202
4858,4858,73
4859,4859,183
4860,4860,97
4861,4861,163
4862,4862,120
4863,4863,147
4864,4864,105
4865,4865,259
4866,4866,85
4867,4867,194
4868,4868,40
4869,4869,150
4870,4870,243
4871,4871,140
4872,4872,260
4873,4873,210
4874,4874,50
4875,4875,246
4876,4876,27
4877,4877,198
4878,4878,162
4879,4879,138
4880,4880,230
4881,4881,254
4882,4882,145
4883,4883,132
4884,4884,74
4885,4885,248
4886,4886,119
4887,4887,1
4888,4888,13
4889,4889,285
4890,4890,254
4891,4891,21
4892,4892,177
4893,4893,88
4894,4894,225
4895,4895,253
4896,4896,251
4897,4897,126
4898,4898,83
4899,4899,259
4900,4900,228
4901,4901,242
4902,4902,77
4903,4903,86
4904,4904,275
4905,4905,294
4906,4906,12
4907,4907,130
4908,4908,85
4909,4909,131
4910,4910,71
4911,4911,294
4912,4912,275
4913,4913,290
4914,4914,167
4915,4915,1
4916,4916,17
4917,4917,156
4918,4918,300
4919,4919,169
4920,4920,239
4921,4921,133
4922,4922,129
4923,4923,225
4924,4924,82
4925,4925,73
4926,4926,102
4927,4927,130
4928,4928,129
4929,4929,129
4930,4930,60
4931,4931,236
4932,4932,292
4933,4933,218
4934,4934,197
4935,4935,216
4936,4936,259
4937,4937,248
4938,4938,109
4939,4939,137
4940,4940,125
4941,4941,25
4942,4942,220
4943,4943,128
4944,4944,276
4945,4945,3
4946,4946,198
4947,4947,178
4948,4948,213
4949,4949,128
4950,4950,46
4951,4951,295
4952,4952,222
4953,4953,194
4954,4954,139
4955,4955,139
4956,4956,165
4957,4957,128
4958,4958,140
4959,4959,65
4960,4960,275
4961,4961,189
4962,4962,28
4963,4963,183
4964,4964,93
4965,4965,245
4966,4966,113
4967,4967,166
4968,4968,88
4969,4969,263
4970,4970,295
4971,4971,255
4972,4972,233
4973,4973,25
4974,4974,99
4975,4975,10
4976,4976,208
4977,4977,258
4978,4978,240
4979,4979,41
4980,4980,168
4981,4981,205
4982,4982,279
4983,4983,83
4984,4984,108
4985,4985,19
4986,4986,186
4987,4987,51
4988,4988,179
4989,4989,41
4990,4990,89
4991,4991,85
4992,4992,230
4993,4993,77
4994,4994,284
4995,4995,70
4996,4996,65
4997,4997,119
4998,4998,229
4999,4999,157
5000,5000,111
5001,5001,291
5002,5002,254
5003,5003,113
5004,5004,152
5005,5005,228
5006,5006,245
5007,5007,255
5008,5008,184
5009,5009,208
5010,5010,128
5011,5011,105
5012,5012,296
5013,5013,269
5014,5014,231
5015,5015,163
5016,5016,233
5017,5017,287
5018,5018,281
5019,5019,253
5020,5020,272
5021,5021,226
5022,5022,276
5023,5023,146
5024,5024,150
5025,5025,241
5026,5026,195
5027,5027,136
5028,5028,184
5029,5029,248
5030,5030,140
5031,5031,297
5032,5032,148
5033,5033,268
5034,5034,189
5035,5035,290
5036,5036,141
5037,5037,241
5038,5038,259
5039,5039,108
5040,5040,118
5041,5041,167
5042,5042,130
5043,5043,121
5044,5044,242
5045,5045,283
5046,5046,130
5047,5047,133
5048,5048,267
5049,5049,112
5050,5050,284
5051,5051,199
5052,5052,143
5053,5053,236
5054,5054,136
5055,5055,214
5056,5056,141
5057,5057,147
5058,5058,100
5059,5059,295
5060,5060,218
5061,5061,252
5062,5062,233
5063,5063,180
5064,5064,140
5065,5065,232
5066,5066,251
5067,5067,200
5068,5068,182
5069,5069,226
5070,5070,157
5071,5071,277
5072,5072,296
5073,5073,283
5074,5074,276
5075,5075,254
5076,5076,246
5077,5077,242
5078,5078,148
5079,5079,186
5080,5080,162
5081,5081,272
5082,5082,125
5083,5083,299
5084,5084,193
5085,5085,266
5086,5086,206
5087,5087,260
5088,5088,190
5089,5089,201
5090,5090,131
5091,5091,132
5092,5092,132
5093,5093,253
5094,5094,155
5095,5095,169
5096,5096,179
5097,5097,233
5098,5098,130
5099,5099,165
5100,5100,165
5101,5101,113
5102,5102,154
5103,5103,154
5104,5104,272
5105,5105,114
5106,5106,271
5107,5107,225
5108,5108,207
5109,5109,209
5110,5110,296
5111,5111,192
5112,5112,172
5113,5113,268
5114,5114,124
5115,5115,100
5116,5116,122
5117,5117,284
5118,5118,138
5119,5119,132
5120,5120,148
5121,5121,200
5122,5122,191
5123,5123,177
5124,5124,198
5125,5125,130
5126,5126,196
5127,5127,269
5128,5128,187
5129,5129,204
5130,5130,126
5131,5131,151
5132,5132,198
5133,5133,164
5134,5134,102
5135,5135,197
5136,5136,176
5137,5137,168
5138,5138,148
5139,5139,254
5140,5140,195
5141,5141,125
5142,5142,113
5143,5143,249
5144,5144,117
5145,5145,151
5146,5146,165
5147,5147,182
5148,5148,279
5149,5149,267
5150,5150,296
5151,5151,271
5152,5152,208
5153,5153,193
5154,5154,190
5155,5155,237
5156,5156,287
5157,5157,238
5158,5158,266
5159,5159,219
5160,5160,193
5161,5161,179
5162,5162,280
5163,5163,273
5164,5164,106
5165,5165,193
5166,5166,248
5167,5167,290
5168,5168,145
5169,5169,190
5170,5170,111
5171,5171,106
5172,5172,270
5173,5173,192
5174,5174,124
5175,5175,140
5176,5176,147
5177,5177,129
5178,5178,136
5179,5179,159
5180,5180,130
5181,5181,187
5182,5182,156
5183,5183,297
5184,5184,278
5185,5185,262
5186,5186,238
5187,5187,221
5188,5188,296
5189,5189,167
5190,5190,159
5191,5191,208
5192,5192,140
5193,5193,274
5194,5194,127
5195,5195,284
5196,5196,276
5197,5197,103
5198,5198,256
5199,5199,123
5200,5200,146
5201,5201,178
5202,5202,236
5203,5203,120
5204,5204,243
5205,5205,276
5206,5206,227
5207,5207,248
5208,5208,272
5209,5209,206
5210,5210,194
5211,5211,121
5212,5212,135
5213,5213,253
5214,5214,293
5215,5215,173
5216,5216,147
5217,5217,267
5218,5218,106
5219,5219,214
5220,5220,204
5221,5221,241
5222,5222,242
5223,5223,270
5224,5224,142
5225,5225,173
5226,5226,234
5227,5227,235
5228,5228,205
5229,5229,291
5230,5230,122
5231,5231,182
5232,5232,185
5233,5233,289
5234,5234,109
5235,5235,201
5236,5236,211
5237,5237,152
5238,5238,264
5239,5239,213
5240,5240,169
5241,5241,174
5242,5242,249
5243,5243,279
5244,5244,139
5245,5245,258
5246,5246,187
5247,5247,263
5248,5248,222
5249,5249,288
5250,5250,213
5251,5251,191
5252,5252,274
5253,5253,203
5254,5254,126
5255,5255,198
5256,5256,242
5257,5257,108
5258,5258,293
5259,5259,120
5260,5260,225
5261,5261,142
5262,5262,168
5263,5263,289
5264,5264,192
5265,5265,156
5266,5266,284
5267,5267,139
5268,5268,270
5269,5269,274
5270,5270,169
5271,5271,176
5272,5272,217
5273,5273,298
5274,5274,159
5275,5275,221
5276,5276,297
5277,5277,236
5278,5278,139
5279,5279,288
5280,5280,272
5281,5281,203
5282,5282,178
5283,5283,221
5284,5284,262
5285,5285,174
5286,5286,262
5287,5287,169
5288,5288,195
5289,5289,221
5290,5290,139
5291,5291,170
5292,5292,211
5293,5293,142
5294,5294,259
5295,5295,201
5296,5296,287
5297,5297,249
5298,5298,194
5299,5299,161
5300,5300,188
5301,5301,217
5302,5302,174
5303,5303,168
5304,5304,154
5305,5305,111
5306,5306,116
5307,5307,276
5308,5308,133
5309,5309,173
5310,5310,297
5311,5311,291
5312,5312,283
5313,5313,297
5314,5314,119
5315,5315,244
5316,5316,264
5317,5317,202
5318,5318,294
5319,5319,146
5320,5320,157
5321,5321,265
5322,5322,216
5323,5323,167
5324,5324,219
5325,5325,145
5326,5326,164
5327,5327,273
5328,5328,198
5329,5329,123
5330,5330,283
5331,5331,112
5332,5332,256
5333,5333,182
5334,5334,170
5335,5335,274
5336,5336,170
5337,5337,158
5338,5338,198
5339,5339,155
5340,5340,185
5341,5341,162
5342,5342,223
5343,5343,214
5344,5344,242
5345,5345,238
5346,5346,127
5347,5347,181
5348,5348,262
5349,5349,293
5350,5350,153
5351,5351,290
5352,5352,220
5353,5353,126
5354,5354,105
5355,5355,261
5356,5356,135
5357,5357,163
5358,5358,142
5359,5359,255
5360,5360,260
5361,5361,213
5362,5362,138
5363,5363,147
5364,5364,265
5365,5365,251
5366,5366,156
5367,5367,126
5368,5368,262
5369,5369,274
5370,5370,125
5371,5371,109
5372,5372,203
5373,5373,162
5374,5374,283
5375,5375,178
5376,5376,124
5377,5377,178
5378,5378,273
5379,5379,187
5380,5380,250
5381,5381,293
5382,5382,139
5383,5383,284
5384,5384,202
5385,5385,277
5386,5386,226
5387,5387,104
5388,5388,300
5389,5389,109
5390,5390,127
5391,5391,228
5392,5392,287
5393,5393,166
5394,5394,299
5395,5395,116
5396,5396,133
5397,5397,190
5398,5398,125
5399,5399,166
5400,5400,157
5401,5401,283
5402,5402,158
5403,5403,277
5404,5404,174
5405,5405,197
5406,5406,120
5407,5407,169
5408,5408,102
5409,5409,194
5410,5410,248
5411,5411,285
5412,5412,163
5413,5413,230
5414,5414,271
5415,5415,167
5416,5416,236
5417,5417,180
5418,5418,234
5419,5419,192
5420,5420,217
5421,5421,164
5422,5422,198
5423,5423,279
5424,5424,186
5425,5425,294
5426,5426,170
5427,5427,128
5428,5428,138
5429,5429,164
5430,5430,164
5431,5431,208
5432,5432,239
5433,5433,129
5434,5434,252
5435,5435,212
5436,5436,126
5437,5437,108
5438,5438,127
5439,5439,144
5440,5440,200
5441,5441,286
5442,5442,286
5443,5443,131
5444,5444,294
5445,5445,148
5446,5446,130
5447,5447,210
5448,5448,131
5449,5449,109
5450,5450,300
5451,5451,299
5452,5452,241
5453,5453,151
5454,5454,200
5455,5455,129
5456,5456,100
5457,5457,218
5458,5458,122
5459,5459,187
5460,5460,245
5461,5461,112
5462,5462,251
5463,5463,124
5464,5464,205
5465,5465,120
5466,5466,131
5467,5467,108
5468,5468,136
5469,5469,298
5470,5470,249
5471,5471,232
5472,5472,227
5473,5473,237
5474,5474,287
5475,5475,159
5476,5476,233
5477,5477,143
5478,5478,233
5479,5479,183
5480,5480,195
5481,5481,254
5482,5482,231
5483,5483,182
5484,5484,258
5485,5485,165
5486,5486,137
5487,5487,100
